property_url,property_id,listing_id,mls,mls_id,status,text,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_price_min,list_price_max,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_email,agent_phones,agent_mls_set,agent_nrds_id,broker_id,broker_name,builder_id,builder_name,office_id,office_mls_set,office_name,office_email,office_phones,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/1075-Redding-Dr_Troy_MI_48098_M47781-78446,4778178446,2965739799,DEMI,20240019577,SOLD,"OPEN HOUSE 4/6 & 4/7 : Sat & Sun from Noon - 3:30pm Welcome to this stunning Cape Cod style home located within walking distance of the award-winning Troy High School. This spacious 3000 sq ft residence features high ceilings throughout w/ cathedral ceilings in the living room along with 3 out of the 4 bedrooms. Upon entering, you are greeted by a warm & inviting living space that seamlessly flows into the modern kitchen, complete w/ top-of-the-line appliances & elegant finishes. The adjacent dining area is perfect for hosting gatherings w/ family & friends, & enjoy lots of natural light in the family room along w/ a gas fireplace. The main level showcases an amazing primary suite w/ two large walk in closets along w/ a large updated bathroom. With four bedrooms in total, including the luxurious mother-n-law suite, there is plenty of room for everyone to unwind & recharge.In addition to three full bathrooms, this home also includes two half bathrooms for added convenience both on the main floor and finished basement. Step outside to the meticulously landscaped yard, ideal for outdoor activities and al fresco dining. The expansive patio offers the perfect spot for enjoying your morning coffee or watching the sunset w/ loved ones. Walk down to a fully finished basement, newly updated 2nd kitchen, movie area & lots of room for entertainment and fun. Located in the highly sought-after Merihill Acres Sub, this home offers not only proximity to Troy High School but also easy access to shopping, dining, and entertainment options. W/ its prime location & exceptional features, this property is a true gem waiting to be discovered.Don't miss out on the opportunity to make this exquisite Cape Cod style home your own schedule a showing today & experience the beauty and comfort it has to offer! HVAC and AC 2022, Water Heater 2024, Roof Treatment 2023 w/ 5-year transferable warranty, Fridge & Dishwasher 2022 & New Sprinkler System 2022.",SINGLE_FAMILY,1075 Redding Dr,1075 Redding Dr,,Troy,MI,48098,4,3,2,3004,1997,37,799900,,,4/3/2024,820000,5/10/2024,370900,817298,FALSE,13939,273,42.586064,-83.170015,,Oakland,26125,2,0,2,2966746,Cullen Kurzmann,ckrealty@cullenkurzmann.com,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '7344646400'}, {'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2693525961'}]",A-DEMI-387005,,1034564,Century 21 Curran & Oberski,,,2003872,O-DEMI-386552,CENTURY 21 Curran & Oberski,relocation@c21curranoberski.com,"[{'number': '7344646400', 'type': 'Office', 'primary': True, 'ext': None}]",Troy School District,http://ap.rdcpix.com/519d2db14b2272aa3f472c6724c5c130l-b3238274211od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/519d2db14b2272aa3f472c6724c5c130l-b3238274211od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/660-Trinway-Dr_Troy_MI_48085_M38942-01249,3894201249,2966340992,DEMI,20240022711,SOLD,"HIGHEST AND BEST DUE BY THURSDAY 4/25 AT 11 AM. Looking for that quaint, up-north feel, but in the middle of west Troy? Look no further. Perfect home in the heart of the city with lush cottage gardens, upgraded finishes and all the conveniences you expect. This 3 bedroom cape features a first floor primary suite with updated full bathroom. The white kitchen features butcherblock counters and walnut flooring throughout nook, dining and living rooms. Flexible living room space with french doors to gorgeous timber tech secret deck oasis and side yard gardens. Youll live on this deck! Upstairs the two bedrooms have custom built-ins and so much character. Finished basement is perfect for a man cave, craft area, home gym, play room, etc. 2+ car garage will store all your toys, and wait until you see the yard - a half acre of gorgeous gardens, flowering trees and perennials just waiting for your green thumb. Great neighbors, privacy, mature trees. If you're looking for your own little paradise in the city, you have found it! Troy High, Smith Middle School and Martell Elementary. All updates within the last 10 years or less. Exclusions.",SINGLE_FAMILY,660 Trinway Dr,660 Trinway Dr,,Troy,MI,48085,3,2,,1450,1940,26,339900,,,4/18/2024,367000,5/14/2024,109450,350500,FALSE,21780,253,42.595343,-83.135917,,Oakland,26125,2,0,2,158536,Joanna Darmanin,joannadarmanin@kw.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2482257419'}]",A-DEMI-312160,474006803,969351,KW Metro,,,778759,O-DEMI-338536,KW Metro,klrw608@kw.com,"[{'number': '(248) 288-3500', 'type': 'Office', 'primary': True, 'ext': None}, {'number': '(248) 288-3513', 'type': 'Fax', 'primary': False, 'ext': None}]",Troy School District,http://ap.rdcpix.com/3cffe25756a35cb5dae04d8df30bbd9el-m2191427388od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/3cffe25756a35cb5dae04d8df30bbd9el-m2191427388od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1899-Farmbrook-Dr_Troy_MI_48098_M49935-74188,4993574188,2966472116,DEMI,20240024977,SOLD,"Highest and Best Due by 8PM 27th April 2024.. Award-winning Troy Schools: Hamilton Elementary, Boulan Park Middle, Troy High school. EAST facing house. Amazing Northwest Troy Colonial! Located in the middle of the subdivision offers an updated kitchen, updated main bathroom, beautiful hardwood flooring, stone fireplace. Large master with walk-in closet, door to the main bathroom. Larger deck overlooking quiet backyard. Close to schools, shopping, and highways. Subdivision has sidewalks, small pond, and park area. A/C(2022), Furnace(2017), Washer/Dryer(2022), Gas Range(2022), Dishwasher(2022), Refrigerator(2022). Second floor, Family and Living room - hardwood flooring (2022) Complete house interiors painted in 2022. Basement was fully finished with a recreation room and full bath in 2022. Well maintained Gas fire place, Smart Wifi switches for entire home (2022). Kitchen renovated in 2022 with granite counter top. New deck with fresh painting. All windows and doors replaced new in 2022.",SINGLE_FAMILY,1899 Farmbrook Dr,1899 Farmbrook Dr,,Troy,MI,48098,3,2,1,1560,1977,18,439000,,,4/22/2024,505000,5/10/2024,144930,437075,FALSE,9583,324,42.602114,-83.187134,,Oakland,26125,2,7,2,100200760,Rajasekaran Mohan,,,A-DEMI-452583,495533854,,,,,,O-DEMI-432801,eHomes Realty,,,Troy School District,http://ap.rdcpix.com/a1c77f79dd429792d1d4b3391d2a5835l-m3967554219od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/a1c77f79dd429792d1d4b3391d2a5835l-m3967554219od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1880-Welling-Dr_Troy_MI_48085_M46711-09542,4671109542,2966016882,DEMI,20240022962,SOLD,"Spacious Colonial on a dead end street located walking distance to Costello Elementary and Athens High School. Convenient features include a main floor office(w/closet) that could be a main floor bedroom. 1st floor laundry room, large great room with FP and formal LR and DR. Recently updated VInyl siding and aluminum trim, roof and hot tank. Also improved are the high efficiency hot water tank, electric panel, garage door and opener. Primary Bedroom with large walk-in closet and bath with shower. Second bath with dual sinks. Plenty of closet space in this home and a fully excavated basement for future finishing.",SINGLE_FAMILY,1880 Welling Dr,1880 Welling Dr,,Troy,MI,48085,4,2,1,2421,1979,26,389900,,,4/11/2024,400000,5/7/2024,187280,412000,FALSE,13939,165,42.586737,-83.111911,,Oakland,26125,2,0,2,337131,Brian Parkison,brian.mrg@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2488823672'}, {'ext': None, 'primary': True, 'type': 'Office', 'number': '2488793545'}, {'ext': None, 'primary': False, 'type': 'Fax', 'number': '2488134921'}]",A-DEMI-283280,488001030,713377,Real Estate One,,,3819,O-DEMI-08114902,Real Estate One Troy,customercare@realestateone.com,"[{'number': '2488134900', 'type': 'Office', 'primary': True, 'ext': None}, {'number': '(248) 813-4921', 'type': 'Fax', 'primary': False, 'ext': None}, {'number': '2482082970', 'type': 'Other', 'primary': True, 'ext': None}]","Lighthouse Connections Academy, Troy School District",http://ap.rdcpix.com/a52fed71dac9d206683a6b6041d729a7l-m4126500908od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/a52fed71dac9d206683a6b6041d729a7l-m4126500908od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2701-Sparta-Dr_Troy_MI_48083_M43166-95908,4316695908,2965982418,DEMI,20240022756,SOLD,"Welcome home to this recently renovated brick ranch home situated on a corner lot! This home features a large living room with refinished hardwood floors that seamlessly flow through the three ample sized bedrooms, providing plenty of closet space. The bathroom has been remodeled and offers a quartz vanity. The eat-in kitchen is complete with new cabinetry, granite countertops, and stainless steel appliances. It overlooks the family room with a natural fireplace and a door-wall leading to the backyard, perfect for entertaining. The basement provides plenty of storage space and is ready for your finishing touches. The home also boasts a newer roof (2022) and a two-car garage. Schedule your showing today!",SINGLE_FAMILY,2701 Sparta Dr,2701 Sparta Dr,,Troy,MI,48083,3,1,,1200,1968,27,275000,,,4/10/2024,285000,5/7/2024,99350,282525,FALSE,8276,238,42.561561,-83.094587,,Oakland,26125,1,0,2,2104875,Charlie Siciliano,charlie@thesicilianogroup.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2483857788'}]",A-DEMI-383141,,3408426,@properties Detroit,,,100454809,O-DEMI-432297,@properties Christie's Int'l R.E. Birmingham,,"[{'number': '2488508632', 'type': 'Office', 'primary': True, 'ext': None}]","Noor International Academy, Conner Creek Academy East, Warren Consolidated Schools, Lighthouse Connections Academy",http://ap.rdcpix.com/0fa0bf0399670c7b6ca3fb91679669ebl-m2137216915od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/0fa0bf0399670c7b6ca3fb91679669ebl-m2137216915od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/968-Cricket-Cove-Dr_Troy_MI_48084_M49383-40467,4938340467,2965940244,DEMI,20240022268,SOLD,"Beautiful brick ranch with hardwood floors and vaulted ceilings. In Desirable school district of Troy schools. Master bedroom with two walk-in closets and master bath. Natural lighting on main floor with an open floor plan. Main floor laundry and 3 car garage. Spacious finished basement with full bathroom, bedrooms, and plenty of storage. Backyard includes a sprinkler system and 6ft privacy fence. Close to shopping and conveniences. Large gas snow blower with electric start included. Don't miss out on this great opportunity!",SINGLE_FAMILY,968 Cricket Cove Dr,968 Cricket Cove Dr,,Troy,MI,48084,4,3,,1754,1995,28,450000,,,4/9/2024,500000,5/7/2024,182230,481600,FALSE,16117,285,42.573288,-83.167253,,Oakland,26125,1,0,3,4228747,Kristen Vadnais,kristenvadnais@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2483455706'}]",A-DEMI-424416,495528814,,,,,,O-DEMI-432348,Golden Key Realty Group LLC,jon@cmchoice.com,"[{'number': '2484226962', 'type': None, 'primary': True, 'ext': None}]","Lighthouse Connections Academy, Troy School District",http://ap.rdcpix.com/4a4be7c3d030db4b5c31a3153b39e723l-m4252769899od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/4a4be7c3d030db4b5c31a3153b39e723l-m4252769899od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/6846-Northpoint-Dr_Troy_MI_48085_M41358-98522,4135898522,2965744351,DEMI,20240020873,SOLD,"Open House on Saturday, April 6th from 12-2pm. Waterfront Colonial in desirable Sandshores Lake Estate. Nestled in the heart of a vibrant community, this meticulously maintained 3 bedroom, 2.5 bath home is a must see. Open foyer featuring radius staircase, beautiful Pella windows throughout the home allowing great natural light. Kitchen with plenty of cabinets and countertop space along with stainless steel appliances. Convenient first floor laundry. Family room has a gas fireplace along with sliding glass doors to the gazebo. Sizeable primary bedroom with ensuite bathroom. Walk out basement. Backyard has superb landscaping design featuring exceptional craftmanship. Close to multiple restaurants and shopping options. Just minutes away from award winning Troy Schools: Troy Union Elementary, Smith Middle School, and Troy Athens High School. With it's ideal location along with spectacular views of the lake, this property offers the perfect blend of comfort and convenience. Welcome to Sandshores Lake Estate.",SINGLE_FAMILY,6846 Northpoint Dr,6846 Northpoint Dr,,Troy,MI,48085,3,2,1,2260,1977,34,514900,,,4/3/2024,540000,5/7/2024,211760,537617,FALSE,10019,239,42.621397,-83.115708,,Oakland,26125,2,18,2,4175045,Steve Partlo,stevepartlo@yahoo.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '5862925473'}]",A-DEMI-431304,488009917,713377,Real Estate One,,,3819,O-DEMI-08114902,Real Estate One Troy,customercare@realestateone.com,"[{'number': '2488134900', 'type': 'Office', 'primary': True, 'ext': None}, {'number': '(248) 813-4921', 'type': 'Fax', 'primary': False, 'ext': None}, {'number': '2482082970', 'type': 'Other', 'primary': True, 'ext': None}]",Troy School District,http://ap.rdcpix.com/2263b1cd9f9da996ad835894ed7e20ebl-m341673346od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/2263b1cd9f9da996ad835894ed7e20ebl-m341673346od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/5057-Somerton-Dr_Troy_MI_48085_M34669-26215,3466926215,2965937087,DEMI,20240022324,SOLD,Beautiful Troy Location. Coveted Troy School with Martell Elementary/Smith Middle & Troy High// 3 Bed & 2 FULL Bath// FULLY RENOVATED 2023// Granite Top/ SS Appliances/New double door Refrigerator/ SS Sink/Brand New Bathrooms/ New Carpet/ New Paint/ HAVC 2021/New Electrical Panel 2023/ PVC Piping 2021/Water Heater 2021 All PERGO Floorings// BRIGHT & OPEN Extra Large Lot Backs Up to Open Space!! F U L L Y R E N O V A T E D!!!,SINGLE_FAMILY,5057 Somerton Dr,5057 Somerton Dr,,Troy,MI,48085,3,2,,1520,1920,30,390000,,,4/9/2024,400000,5/9/2024,116650,387500,FALSE,21780,263,42.592976,-83.137547,,Oakland,26125,1,0,2,,Masum Towhid,mason@bridgewaterrealtor.com,"[{'ext': None, 'primary': True, 'type': None, 'number': '2482947777'}]",A-DEMI-431447,,,,,,,O-DEMI-431447,Bridgewater Real Estate,,"[{'number': '9252019616', 'type': None, 'primary': True, 'ext': None}]",Troy School District,http://ap.rdcpix.com/99a46648b9bdce01db622d11711e08d0l-m3868114887od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/99a46648b9bdce01db622d11711e08d0l-m3868114887od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/5240-Breeze-Hill-Pl_Troy_MI_48098_M30514-98267,3051498267,2966033467,DEMI,20240022925,SOLD,"Marvel at this RARE private condo backed up against the woods. Just imagine an effortless move into this meticulously maintained home that has recently been painted throughout with many modern touches, including quartz countertops and updated bathrooms. Take pleasure in the large closets and additional finished living space in the basement. Not only will you be upgrading your home by moving here, but you will be enhancing your lifestyle by becoming a member of Northfield Hills. Enjoy yourself while taking a jog around the pond, a walk over to the pool, or sweating it out at the tennis courts, basketball hoop, gym, or sauna. This community is laid back, convenient, and clean. We are minutes from 1-75, Lifetime, Somerset Mall, and endless restaurants. Troy High is walking distance. No rentals allowed on new sales. Gas and water are included in the monthly HOA! Please submit HIGHEST AND BEST by Sunday 4/14 or let me know you will be submitting. We will be reviewing Monday 4/15",TOWNHOMES,5240 Breeze Hill Pl Unit 88,5240 Breeze Hill Pl,Unit 88,Troy,MI,48098,3,1,1,1167,1971,25,250000,,,4/11/2024,280000,5/6/2024,91710,265000,FALSE,,240,42.604072,-83.179245,,Oakland,26125,2,295,1,100230707,Presley Petzak,ppetzak@thriverealtyco.com,"[{'ext': None, 'primary': True, 'type': 'BUSINESS_MOBILE', 'number': '2316906278'}]",A-DEMI-444253,,100424718,Real Broker LLC - MI - Broker,,,100424716,O-DEMI-431497,Real Broker LLC - Ann Arbor,ron@motusre.com,"[{'number': '2482705999', 'type': 'Mobile', 'primary': True, 'ext': None}]",Troy School District,http://ap.rdcpix.com/56764f63ec0e65d1d1c8186bbb154f05l-m234777198od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/56764f63ec0e65d1d1c8186bbb154f05l-m234777198od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/4827-Butler-Dr_Troy_MI_48085_M40688-45719,4068845719,2965722903,DEMI,20240020775,SOLD,"Welcome to this stunning home located in the highly sought-after Windmille Pointe neighborhood of Troy! This immaculate residence boasts a modern and crisp aesthetic with its off-white kitchen cabinetry, neutral paint palette, and plush carpeting throughout. Perfectly positioned in the desirable Windmille Pointe neighborhood of Troy, this exquisite home has been recently enhanced with a brand new roof installed in 2022, ensuring years of worry-free living under a sturdy and reliable covering. Additionally, the entire exterior has been freshly painted in 2022, giving the property a fresh and inviting curb appeal that is sure to impress. As if that wasn't enough, the sellers are going above and beyond by installing a new furnace at closing, providing you with the ultimate peace of mind and comfort as you settle into your new abode. With these recent upgrades and improvements, this home is truly a gem waiting to be discovered and cherished. Located in a prime location within the city of Troy and boasting a modern and stylish interior, this property offers a unique blend of convenience, comfort, and potential. Don't miss out on the chance to make this your dream home - schedule a showing today and experience the beauty and luxury that this Troy residence has to offer. All measurements are approximate.",SINGLE_FAMILY,4827 Butler Dr,4827 Butler Dr,,Troy,MI,48085,4,2,,1807,1971,36,350000,,,4/2/2024,350000,5/8/2024,136320,360315,FALSE,10019,194,42.590032,-83.09937,,Oakland,26125,1,0,2,4717962,Dustin Williams,dustinwilliams.kw@gmail.com,"[{'ext': None, 'primary': True, 'type': 'BUSINESS_MOBILE', 'number': '2178916876'}]",A-DEMI-441740,,,,,,100395916,O-DEMI-432720,Epique Realty,mibroker@epiquerealty.com,"[{'number': '2482182604', 'type': 'Office', 'primary': True, 'ext': None}]",Troy School District,http://ap.rdcpix.com/1556c52d69c89abcf3721e312bb6ebdel-m3405417390od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/1556c52d69c89abcf3721e312bb6ebdel-m3405417390od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2584-Devonwood-Dr_Troy_MI_48098_M31973-12899,3197312899,2965663921,DEMI,20240019774,SOLD,"Welcome to your gardener's paradise! This charming brick colonial boasts an incredible lot that is beautifully landscaped. Step into the backyard retreat that seamlessly backs up to a quaint neighborhood park, offering expansive green space and tranquility. Entertain guests effortlessly in the spacious backyard, complete with lush landscaping and ample space for outdoor gatherings. Inside, discover the charm of a traditional brick colonial with modern amenities. The main level features a bright and airy living space, ideal for relaxing or hosting guests. Enjoy your morning coffee in the cozy sunroom, flooded with natural light and offering panoramic views of the surrounding greenery. As an added bonus, the basement includes a second full kitchen, perfect for entertaining, as well as a private office space. Nestled in a great community with excellent schools, this home offers not just a place to live, but a lifestyle to cherish. Don't miss the opportunity to make this your own serene oasis.",SINGLE_FAMILY,2584 Devonwood Dr,2584 Devonwood Dr,,Troy,MI,48098,4,3,1,2444,1973,35,629900,,,4/1/2024,650000,5/6/2024,207040,637500,FALSE,16988,266,42.598796,-83.201333,,Oakland,26125,2,13,2,3222673,Leena Hosler,leenahosler@yahoo.com,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '2482147755'}]",A-DEMI-407071,,3188472,Keller Williams Domain Birmingham - Broker,,,2241906,O-DEMI-391898,Keller Williams DOMAIN Birmingham,klrw1017@kw.com,"[{'number': '2485900800', 'type': 'Office', 'primary': True, 'ext': None}]","Troy School District, Oakland Schools",http://ap.rdcpix.com/00107a1ae8b668477d5056d5b12d9769l-m623504553od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/00107a1ae8b668477d5056d5b12d9769l-m623504553od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2402-Avalon-Dr_Troy_MI_48083_M38478-97352,3847897352,2965923822,DEMI,20240022232,SOLD,"Charming and meticulously maintained ranch-style home in Troy. This home has three bedrooms and one and a half baths, main floor laundry room and attached 2 car garage. Natural fireplace in family room. Large finished basement for added space. Large deck is perfect for entertaining. Many updates include updated bathrooms, newer roof (2021), furnace and AC, water heater, washer, dishwasher, refrigerator and patio door. Award winning Troy schools and a beautiful neighborhood. Just a few minutes away from Beaver Trail park, Somerset mall, restaurants, freeways and more. Make this home your own!",SINGLE_FAMILY,2402 Avalon Dr,2402 Avalon Dr,,Troy,MI,48083,3,1,1,1444,1978,32,350000,,,4/8/2024,360000,5/10/2024,131850,356600,FALSE,9148,249,42.567525,-83.100872,Beaver Trail,Oakland,26125,1,0,2,3698336,Ivette Hertell,ivette.hertell@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2487675695'}]",A-DEMI-418954,495525718,,National Realty Centers,,,2951826,O-DEMI-387480,National Realty Centers-Northville,craig@nationalrealtycenters.com,"[{'number': '2484681444', 'type': 'Office', 'primary': True, 'ext': None}]","Noor International Academy, Conner Creek Academy East, Lighthouse Connections Academy, Troy School District",http://ap.rdcpix.com/dc1901a53a24043b7783593b561d1f01l-m3678556612od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/dc1901a53a24043b7783593b561d1f01l-m3678556612od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2704-Berkshire-Dr_Troy_MI_48083_M45492-66876,4549266876,2965307337,DEMI,20240017225,SOLD,"Welcome to this Adorable Brick Ranch home in beautiful Troy. This charming 3 bedroom, 1 full and 1 half bathroom boasts of hardwood floors throughout. Enjoy your formal living room and spacious vaulted ceiling family room with natural fireplace for those cool days. Start your day with your morning coffee on your covered patio listening and watching the chirping birds and wildlife. Spacious kitchen with granite counters and tray ceiling which is open to the family room that makes it great for all your entertaining. Finished basement has more space for an office, recreation room, or exercise room. Everything you might be looking for is close by, from shopping to parks, entertainment and all the great restaurants. Walking distance to Elementary School adds to the convenience. Wallside windows still have transferrable warranty, new spring and garage door opener, lifetime warranty for attic insulation, newer cement driveway and patio, new gas line and meter installed in April. Dont miss the chance to make this your new home. Ring doorbell excluded. SELLER'S TO REVIEW ALL OFFERS ON SUNDAY 3/24. HIGHEST & BEST DUE BY NOON ON 3/24",SINGLE_FAMILY,2704 Berkshire Dr,2704 Berkshire Dr,,Troy,MI,48083,3,1,1,1533,1967,44,344900,,,3/20/2024,350200,5/3/2024,118400,345400,FALSE,8276,228,42.556728,-83.094961,,Oakland,26125,1,0,2,470044,Pamela Stout,pamstout@comcast.net,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2485053752'}, {'ext': None, 'primary': True, 'type': 'Office', 'number': '2483046700'}, {'ext': None, 'primary': True, 'type': 'Other', 'number': '2485053752'}]",A-DEMI-338704,481000829,713377,Real Estate One,,,3819,O-DEMI-08114902,Real Estate One Troy,customercare@realestateone.com,"[{'number': '2488134900', 'type': 'Office', 'primary': True, 'ext': None}, {'number': '(248) 813-4921', 'type': 'Fax', 'primary': False, 'ext': None}, {'number': '2482082970', 'type': 'Other', 'primary': True, 'ext': None}]","Noor International Academy, Conner Creek Academy East, Warren Consolidated Schools, Lighthouse Connections Academy",http://ap.rdcpix.com/b9a5d0ee174b4fdba2718302d68e4537l-m2963376722od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/b9a5d0ee174b4fdba2718302d68e4537l-m2963376722od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/284-Regents-Dr_Troy_MI_48084_M45066-92906,4506692906,2965700577,DEMI,20240020047,SOLD,"Highest and Best Due at 8pm on Sunday! HOME JUST PROFESSIONALLY PAINTED! YOU WILL NOT WANT TO MISS OUT ON THIS MOVE-IN-READY HOME! This spacious colonial features 4 bedrooms, 2 full bathrooms, and 2 half bathrooms. On the main level, you will find an open floor plan kitchen connected to a comfortable living room with a charming gas fireplace. Retreat to the luxurious master suite on the second level, complete with an en suite bathroom featuring a double vanity and a generous walk-in closet. The second floor is complete with 3 additional bedrooms, offering comfort and space for everyone. Unwind in the expansive near-finished basement, providing an EXTRA 750 SQUARE FEET of living space or storage. The basement level also includes a convenient bathroom and an extra room perfect for an office or den. Outside, entertain guests on the paved patio overlooking the large landscaped yard. The oversized driveway and two-car garage with a private entrance are not to be missed. Situated in the AWARD-WINNING TROY SCHOOL DISTRICT and conveniently located near shopping, freeways, and schools, this home offers the perfect blend of comfort and functionality.",SINGLE_FAMILY,284 Regents Dr,284 Regents Dr,,Troy,MI,48084,4,2,2,1814,1999,31,439900,,,4/2/2024,488000,5/3/2024,168210,473500,FALSE,10454,269,42.552967,-83.15151,,Oakland,26125,2,0,2,2722904,Qiyu Liang,realtymjs@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '2486055320'}]",A-DEMI-384766,,,,,,,O-DEMI-407332,Autocity Realty Llc,realtymjs@gmail.com,"[{'number': '(248) 605-5320', 'type': 'Mobile', 'primary': True, 'ext': None}]","Lighthouse Connections Academy, Troy School District, Oakland Schools",http://ap.rdcpix.com/d2f5880bd7f3db541a59151885719d99l-m3788311434od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/d2f5880bd7f3db541a59151885719d99l-m3788311434od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/469-Scottsdale-Dr_Troy_MI_48084_M95870-24183,9587024183,2965949487,DEMI,20240011126,SOLD,"PLEASE SUBMIT ALL OFFERS BY 5 PM TODAY, APRIL 14TH. THANK YOU! Located in the highly sought-after Troy Meadows Subdivision, this exceptional and extremely well-maintained brick colonial offers 4 beds, 2 1/2 baths and almost 2, 300 square feet of living space. The traditional floor plan includes a formal living room with a large picturesque window, dining room which could also be used as an office and a spacious kitchen with counter seating and eating area. Kitchen overlooks the family room with a brick surround gas fireplace and door leading to NEWER paver patio (2020). Convenient first floor laundry room with utility sink and extra cabinet space situated off the attached garage. Half bath updated in 2015 completes the first floor. Four generous-sized bedrooms on the second floor coupled with 2 full baths. Primary bedroom features ample space and closets plus an updated full bath (2019). The additional 3 bedrooms provide plenty of closet space with a walk-in in one. Extremely large basement equipped with recessed lighting, glass block windows and painted floor await your finishing touches. Separate mechanical room with plenty of storage options. As a resident of Troy Meadows, youll enjoy two residents only parks and the highly rated Troy schools including Troy High, Smith Middle and Leonard Elementary. Walking distance to the Huber Park trails, aquatic center, community center, library and so much more! Higher-end upgrades include NEW roof/gutters (2023), NEW stainless-steel appliances (2023), NEW luxury vinyl flooring in kitchen and dining room (2023), NEW windows (2022), NEWER HWH (2020), furnace (2019) and attic insulation (2019). IMMEDIATE OCCUPANCY!",SINGLE_FAMILY,469 Scottsdale Dr,469 Scottsdale Dr,,Troy,MI,48084,4,2,1,2262,1971,24,494000,,,4/9/2024,516000,5/3/2024,170310,539000,FALSE,13939,228,42.572769,-83.157513,,Oakland,26125,2,13,2,1858909,Janis Valenti,janisvalenti@kwrealty.com,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '3137703755'}]",A-DEMI-380781,,969351,KW Metro,,,778759,O-DEMI-338536,KW Metro,klrw608@kw.com,"[{'number': '(248) 288-3500', 'type': 'Office', 'primary': True, 'ext': None}, {'number': '(248) 288-3513', 'type': 'Fax', 'primary': False, 'ext': None}]","Lighthouse Connections Academy, Troy School District",http://ap.rdcpix.com/f8fdfd3875878455bb444539c86221cbl-m3077060326od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/f8fdfd3875878455bb444539c86221cbl-m3077060326od-w480_h360_x2.webp?w=1080&q=75
